Date,Production_Line,Shift,Production_Volume,Planned_Production,Downtime_Hours,Defect_Count,OEE_Percent,Defect_Rate_Percent,Throughput_Efficiency_Percent
2026-05-25,LINE-B,Morning,1126,1014,2.33,38,76.06,3.37,111.05
2026-05-25,LINE-B,Afternoon,1077,1112,1.94,5,73.03,0.46,96.85
2026-05-25,LINE-B,Night,1065,1207,2.53,29,58.7,2.72,88.24
2026-05-25,LINE-C,Morning,1105,1011,2.95,30,67.12,2.71,109.3
2026-05-25,LINE-C,Afternoon,1167,1278,2.97,9,56.96,0.77,91.31
2026-05-25,LINE-C,Night,824,1017,2.78,47,49.85,5.7,81.02
2026-05-25,LINE-D,Morning,1133,1283,0.23,32,83.35,2.82,88.31
2026-05-25,LINE-D,Afternoon,978,1055,1.23,13,77.4,1.33,92.7
2026-05-25,LINE-D,Night,1031,1219,1.01,38,71.18,3.69,84.58
2026-05-26,LINE-A,Morning,1122,1005,2.19,43,77.97,3.83,111.64
2026-05-26,LINE-A,Afternoon,893,1268,0.51,24,64.16,2.69,70.43
2026-05-26,LINE-A,Night,917,1065,1.76,49,63.57,5.34,86.1
2026-05-26,LINE-B,Morning,1169,1174,2.77,17,64.15,1.45,99.57
2026-05-26,LINE-B,Afternoon,913,1110,1.05,15,70.29,1.64,82.25
2026-05-26,LINE-B,Night,946,1034,0.97,30,77.85,3.17,91.49
2026-05-26,LINE-C,Morning,1037,1013,2.49,48,67.25,4.63,102.37
2026-05-26,LINE-C,Afternoon,1015,1232,1.89,47,60.02,4.63,82.39
2026-05-26,LINE-C,Night,1174,1213,0.54,23,88.48,1.96,96.78
2026-05-26,LINE-D,Morning,1137,1075,2.19,32,74.65,2.81,105.77
2026-05-26,LINE-D,Afternoon,986,1288,2.5,41,50.44,4.16,76.55
2026-05-26,LINE-D,Night,898,1097,1.96,44,58.78,4.9,81.86
2026-05-27,LINE-A,Morning,879,1293,1.21,27,55.93,3.07,67.98
2026-05-27,LINE-A,Afternoon,1109,1149,0.41,39,88.35,3.52,96.52
2026-05-27,LINE-A,Night,972,1045,0.03,26,90.18,2.67,93.01
2026-05-27,LINE-B,Morning,884,1281,2.72,29,44.05,3.28,69.01
2026-05-27,LINE-B,Afternoon,864,1133,1.07,27,64.0,3.12,76.26
2026-05-27,LINE-B,Night,1162,1157,2.82,22,63.8,1.89,100.43
2026-05-27,LINE-C,Morning,1142,1224,1.97,43,67.68,3.77,93.3
2026-05-27,LINE-C,Afternoon,1146,1087,2.23,44,73.12,3.84,105.43
2026-05-27,LINE-C,Night,969,1134,2.34,24,58.96,2.48,85.45
2026-05-27,LINE-D,Morning,1146,1133,0.99,49,84.83,4.28,101.15
2026-05-27,LINE-D,Afternoon,1112,1286,0.59,44,76.92,3.96,86.47
2026-05-27,LINE-D,Night,911,1076,1.32,24,68.84,2.63,84.67
2026-05-28,LINE-A,Morning,900,1245,1.26,21,59.49,2.33,72.29
2026-05-28,LINE-A,Afternoon,827,1024,0.96,45,67.2,5.44,80.76
2026-05-28,LINE-A,Night,933,1248,0.73,10,67.21,1.07,74.76
2026-05-28,LINE-B,Morning,874,1141,0.31,7,73.04,0.8,76.6
2026-05-28,LINE-B,Afternoon,1172,1224,0.27,22,90.77,1.88,95.75
2026-05-28,LINE-B,Night,1040,1236,0.76,5,75.78,0.48,84.14
2026-05-28,LINE-C,Morning,952,1125,1.73,29,64.3,3.05,84.62
2026-05-28,LINE-C,Afternoon,1199,1225,1.88,27,73.19,2.25,97.88
2026-05-28,LINE-C,Night,1010,1024,2.25,13,69.98,1.29,98.63
2026-05-28,LINE-D,Morning,928,1041,0.54,38,79.73,4.09,89.15
2026-05-28,LINE-D,Afternoon,1135,1235,2.37,22,63.42,1.94,91.9
2026-05-28,LINE-D,Night,833,1044,1.76,10,61.49,1.2,79.79
2026-05-29,LINE-A,Morning,1151,1047,0.53,35,99.53,3.04,109.93
2026-05-29,LINE-A,Afternoon,809,1029,2.14,22,56.02,2.72,78.62
2026-05-29,LINE-A,Night,887,1243,1.08,35,59.29,3.95,71.36
2026-05-29,LINE-B,Morning,814,1003,1.95,13,60.39,1.6,81.16
2026-05-29,LINE-B,Afternoon,908,1136,0.88,21,69.49,2.31,79.93
2026-05-29,LINE-B,Night,1071,1142,0.46,9,87.65,0.84,93.78
2026-05-29,LINE-C,Morning,1046,1260,1.69,22,64.11,2.1,83.02
2026-05-29,LINE-C,Afternoon,910,1257,2.45,8,49.78,0.88,72.39
2026-05-29,LINE-C,Night,908,1188,0.86,12,67.31,1.32,76.43
2026-05-29,LINE-D,Morning,866,1190,0.69,13,65.5,1.5,72.77
2026-05-29,LINE-D,Afternoon,916,1266,0.66,46,63.05,5.02,72.35
2026-05-29,LINE-D,Night,1196,1163,1.5,16,82.44,1.34,102.84
2026-05-30,LINE-A,Morning,836,1073,2.74,13,50.43,1.56,77.91
2026-05-30,LINE-A,Afternoon,1107,1198,0.94,27,79.55,2.44,92.4
2026-05-30,LINE-A,Night,902,1295,2.41,25,47.32,2.77,69.65
2026-05-30,LINE-B,Morning,950,1156,0.91,9,72.14,0.95,82.18
2026-05-30,LINE-B,Afternoon,1022,1088,0.46,24,86.45,2.35,93.93
2026-05-30,LINE-B,Night,1035,1182,0.39,6,82.8,0.58,87.56
2026-05-30,LINE-C,Morning,952,1012,1.28,32,76.36,3.36,94.07
2026-05-30,LINE-C,Afternoon,905,1069,1.1,39,69.87,4.31,84.66
2026-05-30,LINE-C,Night,881,1074,1.94,9,61.5,1.02,82.03
2026-05-30,LINE-D,Morning,1013,1143,2.44,45,58.86,4.44,88.63
2026-05-30,LINE-D,Afternoon,1123,1014,2.25,39,76.84,3.47,110.75
2026-05-30,LINE-D,Night,982,1269,0.55,42,68.97,4.28,77.38
2026-05-31,LINE-A,Morning,899,1006,0.08,29,85.61,3.23,89.36
2026-05-31,LINE-A,Afternoon,943,1110,0.8,12,75.48,1.27,84.95
2026-05-31,LINE-A,Night,1009,1219,1.8,23,62.68,2.28,82.77
2026-05-31,LINE-B,Morning,841,1272,0.91,17,57.41,2.02,66.12
2026-05-31,LINE-B,Afternoon,806,1154,2.36,40,46.8,4.96,69.84
2026-05-31,LINE-B,Night,805,1214,2.56,29,43.47,3.6,66.31
2026-05-31,LINE-C,Morning,1136,1173,1.94,30,71.43,2.64,96.85
2026-05-31,LINE-C,Afternoon,1182,1114,0.92,32,91.35,2.71,106.1
2026-05-31,LINE-C,Night,1186,1074,2.58,18,73.68,1.52,110.43
2026-05-31,LINE-D,Morning,889,1175,0.99,43,63.08,4.84,75.66
2026-05-31,LINE-D,Afternoon,1021,1178,2.84,36,53.93,3.53,86.67
2026-05-31,LINE-D,Night,1013,1058,2.41,49,63.67,4.84,95.75
2026-06-01,LINE-A,Morning,1184,1156,2.23,8,73.36,0.68,102.42
2026-06-01,LINE-A,Afternoon,834,1245,0.92,11,58.5,1.32,66.99
2026-06-01,LINE-A,Night,1082,1000,1.43,42,85.41,3.88,108.2
2026-06-01,LINE-B,Morning,971,1086,0.5,15,82.53,1.54,89.41
2026-06-01,LINE-B,Afternoon,1097,1177,1.21,41,76.15,3.74,93.2
2026-06-01,LINE-B,Night,986,1208,1.38,9,66.93,0.91,81.62
2026-06-01,LINE-C,Morning,847,1223,2.8,39,42.95,4.6,69.26
2026-06-01,LINE-C,Afternoon,915,1269,2.01,35,51.92,3.83,72.1
2026-06-01,LINE-C,Night,894,1272,0.91,27,60.4,3.02,70.28
2026-06-01,LINE-D,Morning,1137,1049,0.92,19,94.32,1.67,108.39
2026-06-01,LINE-D,Afternoon,878,1069,1.05,40,68.1,4.56,82.13
2026-06-01,LINE-D,Night,1046,1263,2.09,17,60.19,1.63,82.82
2026-06-02,LINE-A,Morning,1160,1188,0.42,34,89.8,2.93,97.64
2026-06-02,LINE-A,Afternoon,1171,1240,0.66,38,83.83,3.25,94.44
2026-06-02,LINE-A,Night,878,1235,1.58,33,54.9,3.76,71.09
2026-06-02,LINE-B,Morning,897,1081,1.32,33,66.74,3.68,82.98
2026-06-02,LINE-B,Afternoon,991,1252,1.25,18,65.57,1.82,79.15
2026-06-02,LINE-B,Night,1191,1208,1.35,29,79.96,2.43,98.59
2026-06-02,LINE-C,Morning,855,1093,1.25,25,64.08,2.92,78.23
2026-06-02,LINE-C,Afternoon,1044,1021,0.59,20,92.89,1.92,102.25
2026-06-02,LINE-C,Night,1105,1121,2.02,47,70.55,4.25,98.57
2026-06-02,LINE-D,Morning,1072,1129,2.79,43,59.35,4.01,94.95
2026-06-02,LINE-D,Afternoon,1149,1080,2.99,9,66.1,0.78,106.39
2026-06-02,LINE-D,Night,868,1147,0.0,45,71.76,5.18,75.68
2026-06-03,LINE-A,Morning,964,1200,1.26,6,67.26,0.62,80.33
2026-06-03,LINE-A,Afternoon,1064,1099,1.54,26,76.27,2.44,96.82
2026-06-03,LINE-A,Night,1077,1161,0.5,42,83.57,3.9,92.76
2026-06-03,LINE-B,Morning,1050,1096,2.17,5,69.48,0.48,95.8
2026-06-03,LINE-B,Afternoon,1182,1096,2.12,8,78.73,0.68,107.85
2026-06-03,LINE-B,Night,1059,1124,1.05,47,78.22,4.44,94.22
2026-06-03,LINE-C,Morning,858,1031,2.13,46,57.79,5.36,83.22
2026-06-03,LINE-C,Afternoon,904,1227,2.75,20,47.28,2.21,73.68
2026-06-03,LINE-C,Night,1089,1086,2.25,28,70.23,2.57,100.28
2026-06-03,LINE-D,Morning,855,1112,1.18,22,63.86,2.57,76.89
2026-06-03,LINE-D,Afternoon,981,1112,1.33,43,70.34,4.38,88.22
2026-06-03,LINE-D,Night,988,1078,2.32,34,62.83,3.44,91.65
2026-06-04,LINE-A,Morning,1049,1195,2.97,22,54.03,2.1,87.78
2026-06-04,LINE-A,Afternoon,905,1262,2.26,26,49.98,2.87,71.71
2026-06-04,LINE-A,Night,992,1067,2.98,47,55.57,4.74,92.97
2026-06-04,LINE-B,Morning,1084,1008,0.02,16,105.68,1.48,107.54
2026-06-04,LINE-B,Afternoon,1097,1183,2.46,24,62.81,2.19,92.73
2026-06-04,LINE-B,Night,1127,1064,2.85,28,66.5,2.48,105.92
2026-06-04,LINE-C,Morning,1183,1082,1.28,39,88.81,3.3,109.33
2026-06-04,LINE-C,Afternoon,861,1285,1.32,15,54.97,1.74,67.0
2026-06-04,LINE-C,Night,1011,1125,1.48,45,69.98,4.45,89.87
2026-06-04,LINE-D,Morning,841,1097,2.52,34,50.39,4.04,76.66
2026-06-04,LINE-D,Afternoon,911,1246,2.98,42,43.76,4.61,73.11
2026-06-04,LINE-D,Night,1197,1206,2.35,26,68.57,2.17,99.25
2026-06-05,LINE-A,Morning,855,1056,0.21,39,75.25,4.56,80.97
2026-06-05,LINE-A,Afternoon,913,1197,0.23,5,73.67,0.55,76.27
2026-06-05,LINE-A,Night,1018,1276,2.58,48,51.5,4.72,79.78
2026-06-05,LINE-B,Morning,1178,1060,1.45,30,88.67,2.55,111.13
2026-06-05,LINE-B,Afternoon,1135,1064,2.51,47,70.17,4.14,106.67
2026-06-05,LINE-B,Night,1072,1186,2.66,48,57.63,4.48,90.39
2026-06-05,LINE-C,Morning,980,1107,0.87,49,74.95,5.0,88.53
2026-06-05,LINE-C,Afternoon,1005,1077,1.34,36,74.9,3.58,93.31
2026-06-05,LINE-C,Night,946,1001,0.5,21,86.64,2.22,94.51
2026-06-05,LINE-D,Morning,939,1149,2.22,24,57.53,2.56,81.72
2026-06-05,LINE-D,Afternoon,928,1238,1.64,10,58.95,1.08,74.96
2026-06-05,LINE-D,Night,1010,1044,0.56,27,87.57,2.67,96.74
2026-06-06,LINE-A,Morning,1190,1043,2.91,37,70.33,3.11,114.09
2026-06-06,LINE-A,Afternoon,835,1108,2.56,31,49.34,3.71,75.36
2026-06-06,LINE-A,Night,984,1068,0.42,37,84.01,3.76,92.13
2026-06-06,LINE-B,Morning,1135,1086,1.86,20,78.8,1.76,104.51
2026-06-06,LINE-B,Afternoon,1133,1153,2.3,7,69.58,0.62,98.27
2026-06-06,LINE-B,Night,1142,1033,1.35,45,88.27,3.94,110.55
2026-06-06,LINE-C,Morning,950,1070,2.66,36,57.02,3.79,88.79
2026-06-06,LINE-C,Afternoon,1086,1081,2.77,45,62.96,4.14,100.46
2026-06-06,LINE-C,Night,800,1060,0.94,36,63.61,4.5,75.47
2026-06-06,LINE-D,Morning,805,1102,1.86,30,53.97,3.73,73.05
2026-06-06,LINE-D,Afternoon,1025,1157,2.44,21,60.31,2.05,88.59
2026-06-06,LINE-D,Night,896,1073,2.9,46,50.5,5.13,83.5
2026-06-07,LINE-A,Morning,1106,1203,1.8,45,68.35,4.07,91.94
2026-06-07,LINE-A,Afternoon,831,1014,2.28,32,56.34,3.85,81.95
2026-06-07,LINE-A,Night,1008,1186,2.4,6,59.14,0.6,84.99
2026-06-07,LINE-B,Morning,926,1291,1.55,17,56.76,1.84,71.73
2026-06-07,LINE-B,Afternoon,1070,1088,2.05,26,71.38,2.43,98.35
2026-06-07,LINE-B,Night,1002,1073,2.18,47,64.75,4.69,93.38
2026-06-07,LINE-C,Morning,916,1165,0.61,28,70.42,3.06,78.63
2026-06-07,LINE-C,Afternoon,1165,1119,1.63,28,80.9,2.4,104.11
2026-06-07,LINE-C,Night,1028,1129,1.19,28,75.39,2.72,91.05
2026-06-07,LINE-D,Morning,936,1272,0.49,34,66.57,3.63,73.58
2026-06-07,LINE-D,Afternoon,967,1202,0.72,22,71.54,2.28,80.45
2026-06-07,LINE-D,Night,982,1151,0.24,21,80.99,2.14,85.32
2026-06-08,LINE-A,Morning,1073,1041,0.5,41,92.94,3.82,103.07
2026-06-08,LINE-A,Afternoon,844,1081,0.6,18,70.69,2.13,78.08
2026-06-08,LINE-A,Night,956,1222,0.01,24,76.17,2.51,78.23
2026-06-08,LINE-B,Morning,1175,1046,2.64,13,74.43,1.11,112.33
2026-06-08,LINE-B,Afternoon,1004,1078,1.5,32,73.26,3.19,93.14
2026-06-08,LINE-B,Night,1046,1018,0.26,30,96.56,2.87,102.75
2026-06-08,LINE-C,Morning,1016,1153,1.03,32,74.35,3.15,88.12
2026-06-08,LINE-C,Afternoon,1137,1180,0.57,37,86.59,3.25,96.36
2026-06-08,LINE-C,Night,1097,1274,1.71,37,65.42,3.37,86.11
2026-06-08,LINE-D,Morning,875,1176,0.94,7,65.13,0.8,74.4
2026-06-08,LINE-D,Afternoon,1162,1048,2.55,39,72.99,3.36,110.88
2026-06-08,LINE-D,Night,999,1117,1.87,40,65.79,4.0,89.44
2026-06-09,LINE-A,Morning,1199,1188,2.23,5,72.48,0.42,100.93
2026-06-09,LINE-A,Afternoon,848,1024,1.21,20,68.63,2.36,82.81
2026-06-09,LINE-A,Night,943,1199,2.25,32,54.62,3.39,78.65
2026-06-09,LINE-B,Morning,933,1147,0.56,45,72.0,4.82,81.34
2026-06-09,LINE-B,Afternoon,1133,1298,0.34,18,82.25,1.59,87.29
2026-06-09,LINE-B,Night,998,1160,2.25,49,58.8,4.91,86.03
2026-06-09,LINE-C,Morning,1011,1062,0.32,8,90.67,0.79,95.2
2026-06-09,LINE-C,Afternoon,1052,1001,1.28,34,85.42,3.23,105.09
2026-06-09,LINE-C,Night,848,1139,2.89,37,45.48,4.36,74.45
2026-06-09,LINE-D,Morning,1068,1077,0.76,38,86.55,3.56,99.16
2026-06-09,LINE-D,Afternoon,1035,1281,1.53,40,62.83,3.86,80.8
2026-06-09,LINE-D,Night,865,1233,2.93,19,43.48,2.2,70.15
2026-06-10,LINE-A,Morning,1004,1278,1.16,6,66.77,0.6,78.56
2026-06-10,LINE-A,Afternoon,883,1275,2.18,7,49.98,0.79,69.25
2026-06-10,LINE-A,Night,982,1267,2.1,40,54.84,4.07,77.51
2026-06-10,LINE-B,Morning,877,1271,0.93,48,57.65,5.47,69.0
2026-06-10,LINE-B,Afternoon,1037,1133,1.49,40,71.61,3.86,91.53
2026-06-10,LINE-B,Night,1077,1017,0.98,34,89.99,3.16,105.9
2026-06-10,LINE-C,Morning,1172,1050,0.58,36,100.35,3.07,111.62
2026-06-10,LINE-C,Afternoon,847,1018,1.02,31,69.94,3.66,83.2
2026-06-10,LINE-C,Night,852,1106,0.25,11,73.66,1.29,77.03
2026-06-10,LINE-D,Morning,868,1010,0.82,7,76.51,0.81,85.94
2026-06-10,LINE-D,Afternoon,1177,1068,2.12,41,78.19,3.48,110.21
2026-06-10,LINE-D,Night,808,1270,0.42,10,59.53,1.24,63.62
2026-06-11,LINE-A,Morning,816,1153,0.12,25,67.58,3.06,70.77
2026-06-11,LINE-A,Afternoon,1176,1266,2.11,46,65.71,3.91,92.89
2026-06-11,LINE-A,Night,1180,1034,0.92,18,99.45,1.53,114.12
2026-06-11,LINE-B,Morning,1065,1139,0.58,38,83.63,3.57,93.5
2026-06-11,LINE-B,Afternoon,968,1009,2.18,21,68.28,2.17,95.94
2026-06-11,LINE-B,Night,1022,1256,1.69,8,63.68,0.78,81.37
2026-06-11,LINE-C,Morning,1196,1105,2.14,8,78.75,0.67,108.24
2026-06-11,LINE-C,Afternoon,1137,1196,0.37,16,89.4,1.41,95.07
2026-06-11,LINE-C,Night,880,1261,0.58,15,63.63,1.7,69.79
2026-06-11,LINE-D,Morning,1182,1139,1.47,12,83.84,1.02,103.78
2026-06-11,LINE-D,Afternoon,1049,1138,0.41,40,84.13,3.81,92.18
2026-06-11,LINE-D,Night,809,1211,0.77,40,57.39,4.94,66.8
2026-06-12,LINE-A,Morning,1161,1252,1.97,25,68.4,2.15,92.73
2026-06-12,LINE-A,Afternoon,1141,1148,0.41,34,91.49,2.98,99.39
2026-06-12,LINE-A,Night,966,1019,2.77,11,61.27,1.14,94.8
2026-06-12,LINE-B,Morning,1192,1128,2.17,42,74.3,3.52,105.67
2026-06-12,LINE-B,Afternoon,1045,1188,1.42,48,69.03,4.59,87.96
2026-06-12,LINE-B,Night,1129,1144,1.87,42,72.8,3.72,98.69
2026-06-12,LINE-C,Morning,850,1265,2.02,25,48.75,2.94,67.19
2026-06-12,LINE-C,Afternoon,1047,1069,1.84,43,72.31,4.11,97.94
2026-06-12,LINE-C,Night,1088,1017,0.22,36,100.59,3.31,106.98
2026-06-12,LINE-D,Morning,1103,1297,0.58,46,75.59,4.17,85.04
2026-06-12,LINE-D,Afternoon,831,1233,1.73,15,51.87,1.81,67.4
2026-06-12,LINE-D,Night,1078,1225,1.21,44,71.65,4.08,88.0
2026-06-13,LINE-A,Morning,1181,1286,0.14,44,86.87,3.73,91.84
2026-06-13,LINE-A,Afternoon,1088,1212,0.75,37,78.58,3.4,89.77
2026-06-13,LINE-A,Night,1028,1225,1.85,22,63.14,2.14,83.92
2026-06-13,LINE-B,Morning,909,1253,0.95,34,61.54,3.74,72.55
2026-06-13,LINE-B,Afternoon,971,1176,2.9,30,51.01,3.09,82.57
2026-06-13,LINE-B,Night,963,1160,1.8,44,61.4,4.57,83.02
2026-06-13,LINE-C,Morning,888,1041,1.89,41,62.14,4.62,85.3
2026-06-13,LINE-C,Afternoon,1149,1274,0.6,20,81.97,1.74,90.19
2026-06-13,LINE-C,Night,1120,1139,2.77,12,63.6,1.07,98.33
2026-06-13,LINE-D,Morning,817,1056,1.64,30,59.25,3.67,77.37
2026-06-13,LINE-D,Afternoon,981,1012,0.95,7,84.82,0.71,96.94
2026-06-13,LINE-D,Night,889,1103,1.68,16,62.53,1.8,80.6
2026-06-14,LINE-A,Morning,1185,1107,2.89,17,67.4,1.43,107.05
2026-06-14,LINE-A,Afternoon,1057,1126,2.05,30,67.84,2.84,93.87
2026-06-14,LINE-A,Night,887,1203,0.38,44,66.74,4.96,73.73
2026-06-14,LINE-B,Morning,1053,1187,2.41,19,60.87,1.8,88.71
2026-06-14,LINE-B,Afternoon,1196,1004,0.58,17,108.91,1.42,119.12
2026-06-14,LINE-B,Night,968,1180,0.95,19,70.87,1.96,82.03
2026-06-14,LINE-C,Morning,1161,1247,2.73,44,59.01,3.79,93.1
2026-06-14,LINE-C,Afternoon,1154,1254,1.88,40,67.96,3.47,92.03
2026-06-14,LINE-C,Night,1140,1197,1.42,15,77.3,1.32,95.24
2026-06-14,LINE-D,Morning,907,1025,2.83,27,55.48,2.98,88.49
2026-06-14,LINE-D,Afternoon,1020,1236,0.44,31,75.61,3.04,82.52
2026-06-14,LINE-D,Night,950,1122,0.61,8,77.56,0.84,84.67
2026-06-15,LINE-A,Morning,903,1158,0.06,29,74.91,3.21,77.98
2026-06-15,LINE-A,Afternoon,1099,1089,2.45,37,67.66,3.37,100.92
2026-06-15,LINE-A,Night,1019,1008,1.62,32,78.09,3.14,101.09
2026-06-15,LINE-B,Morning,1111,1098,0.4,38,92.83,3.42,101.18
2026-06-15,LINE-B,Afternoon,1132,1102,2.82,18,65.45,1.59,102.72
2026-06-15,LINE-B,Night,874,1041,1.29,37,67.45,4.23,83.96
2026-06-15,LINE-C,Morning,870,1055,1.88,41,60.11,4.71,82.46
2026-06-15,LINE-C,Afternoon,1055,1073,0.1,19,95.34,1.8,98.32
2026-06-15,LINE-C,Night,965,1260,1.2,14,64.16,1.45,76.59
2026-06-15,LINE-D,Morning,1195,1003,2.76,20,76.73,1.67,119.14
2026-06-15,LINE-D,Afternoon,1091,1280,1.22,38,69.72,3.48,85.23
2026-06-15,LINE-D,Night,900,1008,2.61,22,58.7,2.44,89.29
2026-06-16,LINE-A,Morning,862,1120,0.98,45,64.01,5.22,76.96
2026-06-16,LINE-A,Afternoon,1059,1254,1.33,19,69.15,1.79,84.45
2026-06-16,LINE-A,Night,827,1169,2.77,9,45.75,1.09,70.74
2026-06-16,LINE-B,Morning,1153,1233,1.11,36,78.02,3.12,93.51
2026-06-16,LINE-B,Afternoon,1017,1272,1.2,31,65.88,3.05,79.95
2026-06-16,LINE-B,Night,1143,1173,2.65,43,62.72,3.76,97.44
2026-06-16,LINE-C,Morning,889,1048,1.02,27,71.76,3.04,84.83
2026-06-16,LINE-C,Afternoon,949,1131,2.1,13,61.04,1.37,83.91
2026-06-16,LINE-C,Night,1123,1198,0.77,28,82.61,2.49,93.74
2026-06-16,LINE-D,Morning,1031,1246,2.39,35,56.05,3.39,82.74
2026-06-16,LINE-D,Afternoon,1166,1167,0.93,47,84.74,4.03,99.91
2026-06-16,LINE-D,Night,897,1215,1.4,30,58.88,3.34,73.83
2026-06-17,LINE-A,Morning,879,1184,2.39,19,50.93,2.16,74.24
2026-06-17,LINE-A,Afternoon,826,1194,2.09,26,49.5,3.15,69.18
2026-06-17,LINE-A,Night,913,1241,1.44,16,59.27,1.75,73.57
2026-06-17,LINE-B,Morning,1110,1195,2.63,35,60.38,3.15,92.89
2026-06-17,LINE-B,Afternoon,985,1245,1.67,19,61.39,1.93,79.12
2026-06-17,LINE-B,Night,950,1155,0.93,25,70.78,2.63,82.25
2026-06-17,LINE-C,Morning,944,1036,2.57,34,59.63,3.6,91.12
2026-06-17,LINE-C,Afternoon,844,1205,0.39,40,63.46,4.74,70.04
2026-06-17,LINE-C,Night,1107,1018,1.41,11,88.69,0.99,108.74
2026-06-17,LINE-D,Morning,1048,1116,1.0,38,79.19,3.63,93.91
2026-06-17,LINE-D,Afternoon,993,1054,2.96,46,56.6,4.63,94.21
2026-06-17,LINE-D,Night,1096,1230,2.67,14,58.61,1.28,89.11
2026-06-18,LINE-A,Morning,809,1127,0.15,12,69.39,1.48,71.78
2026-06-18,LINE-A,Afternoon,992,1091,2.88,18,57.14,1.81,90.93
2026-06-18,LINE-A,Night,884,1029,0.12,13,83.38,1.47,85.91
2026-06-18,LINE-B,Morning,944,1068,0.06,35,84.47,3.71,88.39
2026-06-18,LINE-B,Afternoon,1107,1295,1.29,23,70.21,2.08,85.48
2026-06-18,LINE-B,Night,1105,1160,0.34,37,88.16,3.35,95.26
2026-06-18,LINE-C,Morning,1020,1042,1.61,48,74.51,4.71,97.89
2026-06-18,LINE-C,Afternoon,1065,1094,2.66,5,64.68,0.47,97.35
2026-06-18,LINE-C,Night,870,1218,1.85,20,53.65,2.3,71.43
2026-06-18,LINE-D,Morning,1111,1237,1.53,24,71.07,2.16,89.81
2026-06-18,LINE-D,Afternoon,981,1024,2.88,25,59.75,2.55,95.8
2026-06-18,LINE-D,Night,817,1197,2.86,23,42.61,2.82,68.25
2026-06-19,LINE-A,Morning,1183,1192,1.76,46,74.4,3.89,99.24
2026-06-19,LINE-A,Afternoon,1076,1226,0.25,7,84.48,0.65,87.77
2026-06-19,LINE-A,Night,952,1126,1.07,49,69.47,5.15,84.55
2026-06-19,LINE-B,Morning,854,1171,0.26,25,68.49,2.93,72.93
2026-06-19,LINE-B,Afternoon,983,1197,1.0,17,70.61,1.73,82.12
2026-06-19,LINE-B,Night,886,1200,0.02,6,73.14,0.68,73.83
2026-06-19,LINE-C,Morning,1074,1210,2.04,46,63.3,4.28,88.76
2026-06-19,LINE-C,Afternoon,841,1275,2.36,31,44.79,3.69,65.96
2026-06-19,LINE-C,Night,1057,1062,2.07,23,72.16,2.18,99.53
2026-06-19,LINE-D,Morning,816,1245,1.61,21,51.01,2.57,65.54
2026-06-19,LINE-D,Afternoon,838,1035,0.29,8,77.3,0.95,80.97
2026-06-19,LINE-D,Night,996,1157,1.49,28,68.08,2.81,86.08
2026-06-20,LINE-A,Morning,1084,1195,1.63,18,71.02,1.66,90.71
2026-06-20,LINE-A,Afternoon,1124,1145,0.27,23,92.91,2.05,98.17
2026-06-20,LINE-A,Night,1067,1209,1.11,28,74.01,2.62,88.25
2026-06-20,LINE-B,Morning,1002,1098,0.04,5,90.35,0.5,91.26
2026-06-20,LINE-B,Afternoon,1134,1287,1.3,19,72.55,1.68,88.11
2026-06-20,LINE-B,Night,987,1213,2.39,49,54.23,4.96,81.37
2026-06-20,LINE-C,Morning,875,1147,0.71,49,65.62,5.6,76.29
2026-06-20,LINE-C,Afternoon,928,1009,0.78,36,79.78,3.88,91.97
2026-06-20,LINE-C,Night,902,1145,2.53,36,51.72,3.99,78.78
2026-06-20,LINE-D,Morning,826,1219,2.59,43,43.43,5.21,67.76
2026-06-20,LINE-D,Afternoon,881,1071,1.75,38,61.49,4.31,82.26
2026-06-20,LINE-D,Night,1126,1037,0.79,13,96.73,1.15,108.58
2026-06-21,LINE-A,Morning,1000,1199,2.9,39,51.09,3.9,83.4
2026-06-21,LINE-A,Afternoon,881,1219,2.07,43,50.95,4.88,72.27
2026-06-21,LINE-A,Night,1003,1193,1.58,26,65.72,2.59,84.07
2026-06-21,LINE-B,Morning,958,1278,0.36,42,68.45,4.38,74.96
2026-06-21,LINE-B,Afternoon,1110,1067,2.47,29,70.03,2.61,104.03
2026-06-21,LINE-B,Night,800,1134,0.95,16,60.93,2.0,70.55
2026-06-21,LINE-C,Morning,905,1132,2.13,46,55.69,5.08,79.95
2026-06-21,LINE-C,Afternoon,1157,1145,2.34,19,70.32,1.64,101.05
2026-06-21,LINE-C,Night,907,1121,2.36,11,56.35,1.21,80.91
2026-06-21,LINE-D,Morning,1117,1296,2.15,43,60.6,3.85,86.19
2026-06-21,LINE-D,Afternoon,918,1161,0.19,42,73.65,4.58,79.07
2026-06-21,LINE-D,Night,844,1178,0.63,48,62.25,5.69,71.65
2026-06-22,LINE-A,Morning,1070,1077,2.44,41,66.4,3.83,99.35
2026-06-22,LINE-A,Afternoon,802,1213,2.03,7,48.92,0.87,66.12
2026-06-22,LINE-A,Night,1131,1092,1.04,11,89.23,0.97,103.57
2026-06-22,LINE-B,Morning,1068,1003,0.27,28,100.19,2.62,106.48
2026-06-22,LINE-B,Afternoon,816,1051,0.64,9,70.64,1.1,77.64
2026-06-22,LINE-B,Night,1192,1218,1.53,25,77.49,2.1,97.87
2026-06-22,LINE-C,Morning,823,1003,2.61,39,52.66,4.74,82.05
